ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
vino-by-the-sea,Vino by the Sea,"Relaxed, airy waterfront spot for wine tasting with savory snacks & ocean views.",,Bar,30,Indoor,"55 Municipal Wharf Ste B, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fuXkDYJ4xOCKp4ZzEf2secz-C-EFWehAUK89SD9H7Xm-bPdYlf35n6unm6xOWXwRFQoGODC5LLPBbpFqbyrRRJz1oAa2LmSN33_LzNLpwYiRjbeGwHA_HOF-HdKtkaBjbJCBCZ2ohK5EGXd89cht_48IsPUKAsraHdvbwCzYjuF6DIlPmQ5vfv8tMoShOwH4LA4tSwMZo5q31tzfSfCIGdybOfDIs1F01FEZ2qIRcX4Htk2hLgNQ7RcEiNUdVr18XI-ip6WnYXlN1Gk_oHdZ0MBj5bVMU7OdCi4aUXlwRC-klr2lbbnHTp6q96ElHFUbXXhwFK14_i1CebUf2SvSveKVtyMKX3KaAZ8GByFMwN2GQukwLaE_5SCK8MhtEX7kodQBh9VJTeghqbpsqNCT-bppQ12mDjc1y4Bm6YsYs&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9585363,-122.0179098,Santa Cruz,Santa Cruz,,(831) 426-0750,https://vino-by-the-sea.com/,,,1-3 hours,Monday: Closed; Tuesday: Closed; Wednesday: 4:00 – 10:00 PM; Thursday: 4:00 – 10:00 PM; Friday: 4:00 – 10:30 PM; Saturday: 2:00 – 10:30 PM; Sunday: 2:00 – 10:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.4,182,"Vino by the Sea - Bar restaurant in Santa Cruz, Santa Cruz. Relaxed, airy waterfront spot for wine tasting with savory snacks & ocean views.","bar, restaurant, santa cruz, santa cruz, dining, food",vino-by-the-sea,Published,Google Places,,21+,Great for groups,false,year-round
margins-wine-cubby,Margins Wine Cubby,Margins Wine Cubby in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"402 Ingalls St Suite 18, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dRg6MAHBOqbWh9rB9UOpGOd5rGMH-tUu5P75GerDkvn-20-O-uTWawTVa6N2rCRj2-9TWpCcbET-vCS215siUFOD6EOhfO3096mC1tw6Gi0ZTXeEvohcujZ4NHxMTDsMMZjeVjP3VXAU_MNa_tNo93kuC84w2WPV8KOpPM96hJ1eCzBQRr4FqewuiZ8G-YZ6nwHGBv_3nkIEWhNfnEMY55VjjooWGxdyHPIvXvmLJlcqRnSOyJHrjWf9Vu8JdZfvYmJaKrn9KChhdPlhbup4tZy-snLwsLkB7LVJRdBD4bpA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.958875,-122.0483447,Santa Cruz,Santa Cruz,,,https://www.marginswine.com/reservations,,,1-3 hours,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 3:00 – 7:00 PM; Friday: 1:00 – 7:00 PM; Saturday: 1:00 – 7:00 PM; Sunday: 1:00 – 7:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,5,21,"Margins Wine Cubby - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",margins-wine-cubby,Published,Google Places,,21+,Great for groups,false,year-round
mja-vineyards-westside-tasting-room-cellar,MJA Vineyards -- Westside Tasting Room & Cellar,"Relaxed, family-owned vineyard with red & white wines plus an outdoor patio & tasting room.",,Restaurant,30,Indoor,"328 Ingalls St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dpoYk8PLjfZeoxZlyeAJs4KJjAYXXmUl6svPqkt_kmq0QUZLwx9xLASAXnpl7T5rmk19OtZ3tEC2AE1Z2m9xENHMWD10ko9h7ZhjaRgrob1iTgEi4IsT4k8U1_qYp1ZlCw0PXRIuFHk8uc0L1WAjSvfu4N-1zreMuK_mKfOv2Ru2-INoHG9D08FeeLT9gTk72QtXVu0Wp8uL8Ym6x9rIcUHcYeqkbmDBBRD2eo_4RFXrcCDU7zvIpxN479_z8trFgKwtAhZ2f9Edi8DwYFvS5iUZvlqCnrx7yEFiNhBi93xQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9589469,-122.0470369,Santa Cruz,Santa Cruz,,(831) 421-9380,http://www.mjavineyards.com/,,,1-2 hours,Monday: 12:00 – 6:00 PM; Tuesday: 12:00 – 6:00 PM; Wednesday: 12:00 – 6:00 PM; Thursday: 12:00 – 6:00 PM; Friday: 12:00 – 7:00 PM; Saturday: 12:00 – 7:00 PM; Sunday: 12:00 – 6:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.8,96,"MJA Vineyards -- Westside Tasting Room & Cellar - American restaurant in Santa Cruz, Santa Cruz. Relaxed, family-owned vineyard with red & white wines plus an outdoor patio & tasting room.","american, restaurant, santa cruz, santa cruz, dining, food",mja-vineyards-westside-tasting-room-cellar,Published,Google Places,,,Reservations recommended for large parties,false,year-round
big-basin-vineyards-tasting-room-tapas-bar,Big Basin Vineyards - Tasting Room & Tapas Bar,Big Basin Vineyards - Tasting Room & Tapas Bar in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"525 Pacific Ave, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ed6Xjbg4rphHnjEcyGCgBGKiphK9qQz0NgruEfjpVyRt738wOmcF19fxq0LnOZWhOj65MkwJOpzF7hbKXddyWXMCnz15CydysgAg8Wh7JkrcFZIqKeyuOZt6rEVqk-TE-QxWLO4NKZmwuaCIAEKDbZNPFEwITd0Kdoji6zd9WWOkJw_jj2-R4e2tcFz1vh3nkYJlISJcPrYhU5YqKCJnefzeBbBcUiJN6C-C0UIoaIBdhsWg8kvmGF1aSfGLbDACiGkNe1K9-Et7TsdhUphn_Bp-pzeMhI2v5YrDy5dk67kg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9665305,-122.024688,Santa Cruz,Santa Cruz,,(831) 515-7278,http://www.bigbasinvineyards.com/,,,1-3 hours,Monday: Closed; Tuesday: Closed; Wednesday: 4:00 – 9:00 PM; Thursday: 4:00 – 9:00 PM; Friday: 4:00 – 9:00 PM; Saturday: 1:00 – 9:00 PM; Sunday: 1:00 – 9:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.6,55,"Big Basin Vineyards - Tasting Room & Tapas Bar - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",big-basin-vineyards-tasting-room-tapas-bar,Published,Google Places,,21+,Great for groups,false,year-round
birichino-winery-tasting-room,Birichino Winery Tasting Room,Birichino Winery Tasting Room in Santa Cruz. American cuisine with moderate prices.,,Restaurant,30,Indoor,"204 Church St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dvlpsOwABBN9V2MIHk8kTvkCEONCY3KedJ9YxcZHqVnNWn30JixulwunuPJPpIZbs2JNsW-WPtgN8SWD2VVpG4iNhlZenr01kEdBIBL7zilm02h5_S2xTTvxIa6U27FWbbQMgDo43S6Wyl009VyXPvIVSxpyrSNVjV1ComvW1m7tkDQbNHrpLS2i9k4gsZXUwhIfNzYJ_F6OtmtXjQmHq2jtIGToEk6XbypH_LDE3BzwKU7kI_yPkXecQJe7nH1XplDggsIU6kGzxIXB8_E5VpK8v-o4obi7Sn6UC3dSn_1Q&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9744261,-122.0277867,Santa Cruz,Santa Cruz,,(831) 425-4811,http://www.birichino.com/,,,1-2 hours,Monday: Closed; Tuesday: Closed; Wednesday: 1:00 – 6:00 PM; Thursday: 4:00 – 8:00 PM; Friday: 1:00 – 8:00 PM; Saturday: 1:00 – 6:00 PM; Sunday: 1:00 – 6:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,5,62,"Birichino Winery Tasting Room - American restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","american, restaurant, santa cruz, santa cruz, dining, food",birichino-winery-tasting-room,Published,Google Places,,,Reservations recommended for large parties,false,year-round
stockwell-cellars,Stockwell Cellars,Stockwell Cellars in Santa Cruz. American cuisine with moderate prices.,,Restaurant,30,Indoor,"1100 Fair Ave, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e4CyQisKZ0IQ_-zd7rwXtlJP61waFCtfPft74qviaXnIYWQoZHYFKpW3z5AcIAIbzsLFQBtDhbWOEtEbhJYfEwdQ9tg4Nsc3MLD4tixS-czlL3IOoObsQRPxfmRR0ySHaP6qWwLHJOeWYmCj5WiNYKfjiCO1I0kcyP0zoHCFR-GjF7qbR1Ad7yGoIAtrKL9XldZTRz6JSdNeF0q2pxwqU1cedV-Fxi_YgvbhAsZVCbH9ovuWk8c5Q8Heo5qqsF-LOGY28grjiMGNmsgAUVhU_DR-Izpj_zJ0O8GbmPqxG2Hw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9593076,-122.0456606,Santa Cruz,Santa Cruz,,(831) 818-9075,http://www.stockwellcellars.com/,,,1-2 hours,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 2:00 – 8:00 PM; Friday: 2:00 – 9:00 PM; Saturday: 12:00 – 8:00 PM; Sunday: 12:00 – 6:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.8,46,"Stockwell Cellars - American restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","american, restaurant, santa cruz, santa cruz, dining, food",stockwell-cellars,Published,Google Places,,,Reservations recommended for large parties,false,year-round
after-hours-cocktail-bar,After Hours Cocktail Bar,After Hours Cocktail Bar in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"1001 Center St #1, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fNFL73ub8Z32paLOYity71OZerWuaUImHkfzEenhAyEfiBP2ZzpFBeY6i24aABR6QafVTN0xVxI8FelV6gVJwIBE0CWppL8Rw4vdgJNQXewPmp2ShAxCo5xJU0Uq90jzv83zLd_wjMDQ0ytmC39V8qRLjzzXanYuzCYpr8_3F_H9MhHkvVzpDkcTedELkOJyXLpPXXGg5AB_1duu5JqnmsIXKglkFnNk6a29c6hFzVzViZjMaPs1QTDVScD8xRPksQRBGdzU2kAPalguFod-MF8Fgmf1WJ04VzV8k0oKvyri66L9t73nSuu7VyS9lC-4JO19JG1PGXwtTIEIHXCn3s0qOmU_hm2_c5ASkbVkIajQJwY9WFWfcPoCuQK7l_advuMaLcHwJXy8dO8qijb0P6XWP8xnG3jaRx5XWihAPmQ_ZEhMRZniJ5lCAPBQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9759983,-122.0287557,Santa Cruz,Santa Cruz,,(831) 305-1326,https://www.afterhourssc.com/,,,1-3 hours,Monday: Closed; Tuesday: Closed; Wednesday: 5:00 – 9:00 PM; Thursday: 5:00 – 9:00 PM; Friday: 5:00 – 9:00 PM; Saturday: 5:00 – 9:00 PM; Sunday: Closed,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.8,42,"After Hours Cocktail Bar - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",after-hours-cocktail-bar,Published,Google Places,,21+,Great for groups,false,year-round
armida-winery-tasting-room,Armida Winery Tasting Room,Armida Winery Tasting Room in Capitola. American cuisine with moderate prices.,,Restaurant,30,Indoor,"103 Stockton Ave, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eYl1mIUDliLpJJXCJ5ubgIWUucIyMHDFg1_YY95JmUW3Da9lg8KfIaHhHxsYu8SBqrpe-C1gTUHu8uSuFhCGKUR2vlILQ-ujSb-9AbalwuIml3kYl_k4WKmVd29Vc1lG2vRZjPT5HcpYHBcAXCJ63yJxUZKPI3slG9b6kRf6a4euD4HD3_AQgqvgIjG00XpQDTcYdSZ2iulOhHxDbtosT8X_ZmwxSt61UcxulfEPlGfCD6AIEUOZUssBiYQzy_a7MpPQidZx0cwFtkgI-OxKygSuxhtegziO_PqknEKkQ18YYp8thqkzF2KC5biHtvGXeas_R001CI0HPASCPbgyaOrUnDO0-_kyqDC5NwRCiqLubi1bnuiXIG5IUD5II310kn5pycCysrT-2efZUdY_NGhdUM1WAkYD8aBdLqARDVyg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.97275490000001,-121.952748,Capitola,Santa Cruz,,(831) 462-1065,http://www.armida.com/,,,1-2 hours,Monday: 11:00 AM – 6:00 PM; Tuesday: 11:00 AM – 6:00 PM; Wednesday: 11:00 AM – 6:00 PM; Thursday: 11:00 AM – 6:00 PM; Friday: 11:00 AM – 6:00 PM; Saturday: 11:00 AM – 6:00 PM; Sunday: 11:00 AM – 6:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.5,36,"Armida Winery Tasting Room - American restaurant in Capitola, Santa Cruz. Great food and atmosphere.","american, restaurant, capitola, santa cruz, dining, food",armida-winery-tasting-room,Published,Google Places,,,Reservations recommended for large parties,false,year-round
madson-wines,Madson Wines,Madson Wines in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"328 Ingalls St Suite G, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ewB4EoAU11ffqjbDQr4sE-ySWAMwAenHLv5G_r_vlR8zmT5rZIsEg6ZRMCjEIfDYis1yvsp7BWhGdbNNI2NuucYqtCBzv-o3pMIAcSZA1JUuGeafV17uHxCVZ92mKMAgmZ6lEEATsbFHmyJORK0NTG6QrM7qdfQzec6m9-q_ksXFJZGSFbb1TUy3He1QS40OMvBrkJLVvyyjRb5whjVLdSYPcC9dQu8BKs0gEdEM7R0LBzUYPxJ8fpj3dHPWznPU9UNGgZHPZGQHSSZf4P8JbcyJ29EMo4pgNhq5IYpGgnzw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9593518,-122.0469889,Santa Cruz,Santa Cruz,,(831) 204-0343,https://www.madsonwines.com/,,,1-3 hours,Monday: 12:00 – 6:00 PM; Tuesday: Closed; Wednesday: Closed; Thursday: 12:00 – 6:00 PM; Friday: 3:00 – 8:00 PM; Saturday: 12:00 – 8:00 PM; Sunday: 12:00 – 8:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.9,27,"Madson Wines - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",madson-wines,Published,Google Places,,21+,Great for groups,false,year-round
mission-west,Mission West,Mission West in Westside. Bar cuisine with moderate prices.,,Bar,30,Indoor,"2405 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eUs-IyUSydUgbt-pQMNSOIz1hoF0-dqY2xArGTCdUL1bn3WQhbedLdWgFSKYLzQO7ZfEM6tVh2nEyhkJgkCGaao971MDOl5zR7FBSS1-1QxmdOKUoTnbcE5C88jBtCnVRGltMQX4yD_sLOnvRiN-_I-nFnJ4wmBYq2Yedgc0mdRLZOcWV5VCiJSLMW3X_3a-OWRb8pyht9WNyVRsHuLh_t7HnxRWIVzP88f4b4pCkzmAPxSjNVGT26eVDoMaje22jMGoua7lT-D2PO8Lam6Z0IEBRXDY3yRTpWewuVqLpQYsfx-ri3Wf6-zG17tHuEUyED3nzuve2OGgJ3szWsQdFeaSzqa1oHaG5_lQDtK98OlaTSD0N1IPMiw2ZNDobRWagz-tG8x4fHNEHLKQBPZ6uVr9jyRDE92RE1drg3zCeNb0l9&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9607256,-122.0483596,Westside,Santa Cruz,,(831) 469-4653,http://missionwestbar.com/,,,1-3 hours,Monday: 2:00 PM – 2:00 AM; Tuesday: 2:00 PM – 2:00 AM; Wednesday: 2:00 PM – 2:00 AM; Thursday: 2:00 PM – 2:00 AM; Friday: 2:00 PM – 2:00 AM; Saturday: 2:00 PM – 2:00 AM; Sunday: 2:00 PM – 2:00 AM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.9,52,"Mission West - Bar restaurant in Westside, Santa Cruz. Great food and atmosphere.","bar, restaurant, westside, santa cruz, dining, food",mission-west,Published,Google Places,,21+,Great for groups,false,year-round
ulterior,Ulterior,Ulterior in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"110 Pearl Alley, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e99KE70wTdcGh5lUb2ifbttGrtNBeQFxxc6t-XLxt7OEHQiS3yiolD8lF3gAT4LKwJuuHmhUCW7Jr0WK7D7zfn5j7558iPSb81mpJkyKbLTC6XN-uLCA5wOIxR4Jn_45sghG1jdSN9-_TXh51Cs3txC_8yMfJlsDZxcLq4SCE3nIwObHZjFPrjE4VALY0VtdPsMEREBAFWDXCnkRZYhHQSXDL1nJlycVxbzE2g7pSUd5k_5MUa4Qyqpt2F924ZZ2AZj7_K9Dqxu5OYwHisTXICxLFWKt2ytIY-jkcgYAdxWg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9729601,-122.0263683,Santa Cruz,Santa Cruz,,,https://www.ulteriorsc.com/,,,1-3 hours,Monday: Closed; Tuesday: Closed; Wednesday: 5:00 PM – 2:00 AM; Thursday: 5:00 PM – 2:00 AM; Friday: 5:00 PM – 2:00 AM; Saturday: 5:00 PM – 2:00 AM; Sunday: Closed,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.4,31,"Ulterior - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",ulterior,Published,Google Places,,21+,Great for groups,false,year-round
venus-spirits-cocktails-kitchen-westside,Venus Spirits Cocktails & Kitchen | Westside,Venus Spirits Cocktails & Kitchen | Westside in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"200 High Rd, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eO-4fjFR9aUSo9i6htyYboocMt9fcS6Y5ZkTDWGLvOYWZJxxdggjNxkqLOFu1TIZcsJ1dofTDaPeXKkRxfWKzvbM28xklKd6AOHOWv_fkZ2RT1q50dh8mHdGWiDfxc6XQDEIZv15VdmEOt7fZD1Fhv3xIsTH2H4xe_RAR9oFITBmCzuiiHV5o17QLU6FyjYAC3c4HFeziRE0fEdKSlNXRuKZ3p1fnNBoX9QNjLNA73uCxGJYPdi5z_U0CsJnwdpRFVQkrOdOeHg8qYB_v0yMR3xoX-s1VmqSzC4qzvrEiFKQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.95661279999999,-122.0501393,Santa Cruz,Santa Cruz,,(831) 600-7376,https://www.venusspirits.com/,,,1-3 hours,Monday: 5:00 – 9:00 PM; Tuesday: 5:00 – 9:00 PM; Wednesday: 5:00 – 9:00 PM; Thursday: 5:00 – 9:00 PM; Friday: 4:00 – 9:00 PM; Saturday: 11:30 AM – 9:00 PM; Sunday: 11:30 AM – 9:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.5,214,"Venus Spirits Cocktails & Kitchen | Westside - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",venus-spirits-cocktails-kitchen-westside,Published,Google Places,,21+,Great for groups,false,year-round
santa-cruz-mountain-vineyard,Santa Cruz Mountain Vineyard,Santa Cruz Mountain Vineyard in Santa Cruz. American cuisine with moderate prices.,,Restaurant,30,Indoor,"334 Ingalls St Suite A, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cmZFfiBg2pjLHw6XgnBHvgsqA5E3uabjFJlOTGtGk5sCARCZM5q0qCME7mDxJKfEDFt9Kl_4kfvBlw5lT0kTNKQGQerduW6uf4V8skUWGBK_6tutOBgZCIy6KIMv0GSoY5-6_p3iy0ol3OJeJzcMT6OESMfF7pUU5oIzhIAMDc3Aek40GN5NJofN6zGHJoh8yK0j6RbyykWwRjN8xpWpySca0hbDjTnSZ11y7WrELlzmb-9IRwCqZxFmBWX4sIw_yWm_Qv1X8XJn_lKNi4i3bZWzLGqyhNq9XgQ84-9Gy_tA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9588587,-122.0478373,Santa Cruz,Santa Cruz,,(831) 426-6209,http://santacruzmountainvineyard.com/,,,1-2 hours,Monday: 12:00 – 5:00 PM; Tuesday: 12:00 – 5:00 PM; Wednesday: 12:00 – 5:00 PM; Thursday: 12:00 – 5:00 PM; Friday: 12:00 – 5:00 PM; Saturday: 12:00 – 5:30 PM; Sunday: 12:00 – 5:30 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.7,45,"Santa Cruz Mountain Vineyard - American restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","american, restaurant, santa cruz, santa cruz, dining, food",santa-cruz-mountain-vineyard,Published,Google Places,,,Reservations recommended for large parties,false,year-round
companion-bakeshop-westside-santa-cruz,Companion Bakeshop Westside Santa Cruz,Sourdough breads & pastries baked on premise & served in a casual setting with gourmet light fare.,,Cafe,30,Indoor,"2341 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cJeWFvglMGD3ywWG9dwl1YbVO-feQ2JMvyddRtWwMjbrkpvLMfBNLCXig9L6xKvHrOR-7LJsFDVp8efAbP-VcRk-JXlcLZIzzuNjAw_qP9OSQuGfl9Ekwdt690puAkfrKPH3SWuGPg-4kJIDAf5OqososMet3kdhdxNIBtKkbsjp0AK77in_w6h-djs8AEmE2UbJWiz7qapzwRr0gwufJ8vD1uD3lmaL5AhQPHw2FIsCJmmCz5Of1uvtgjVhI7l6k-k3ORJAYZYoKMMYK3CfkEGVswHWCOOTPbFYRclZtND3sSnUYwIxOyXDVGw1aAraWCSTsmvlXwLzVS_JPmRWo3eo2JX4iRosYyOpQMt0tj0RrJ-a3vpu3IafXs4hGP2rTdHiYSD0R7AD8av9iNdNpY1ex7PiNRiXJCMGMPLGA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9608877,-122.0475696,Westside,Santa Cruz,,(831) 471-8378,https://companionbakeshop.com/,,,30-60 minutes,Monday: 8:00 AM – 1:00 PM; Tuesday: 7:00 AM – 3:00 PM; Wednesday: 7:00 AM – 3:00 PM; Thursday: 7:00 AM – 3:00 PM; Friday: 7:00 AM – 3:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: 8:00 AM – 3:00 PM,,,"food,restaurant,dining,bakery,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.5,504,"Companion Bakeshop Westside Santa Cruz - Bakery restaurant in Westside, Santa Cruz. Sourdough breads & pastries baked on premise & served in a casual setting with gourmet light fare.","bakery, restaurant, westside, santa cruz, dining, food",companion-bakeshop-westside-santa-cruz,Published,Google Places,,,Reservations recommended for large parties,false,year-round
el-rosal-bakery,El Rosal Bakery,El Rosal Bakery in Santa Cruz. Bakery cuisine with affordable prices.,,Cafe,15,Indoor,"21513 E Cliff Dr, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eVELjENkvdlANatQf2kNWjT-AV0vt6O_Jc4Y1N8eJUPoxNp1RIbShmGp6JXG7lSQtthPbYvYHesp5I2Q-Yc1T9FIqoB9JIrdDcwZdbGsO6cXgyZtAATgbUZeo9slRleW7zhjRYaLEZEwiq3t3Bt0DnBEnQviA6NCg6kmFje1bdI2kd9JNxegV5VtrBVsA544NVZORNCcX-uf6L9h9mx_F31NwGyah01Y-JlZQ1HM3ZP-Xcu_Lxem1_32LvyGbp9OpzHCs15lRgRNx0vCwvVB8M-OMom1k7DvhkI5BgUy_F1A&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9641398,-121.9897091,Santa Cruz,Santa Cruz,,(831) 462-1308,https://www.elrosalbakery.com/,,,30-60 minutes,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 7:00 PM,,,"food,restaurant,dining,bakery,cafe,coffee",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.5,358,"El Rosal Bakery - Bakery restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bakery, restaurant, santa cruz, santa cruz, dining, food",el-rosal-bakery,Published,Google Places,,,Reservations recommended for large parties,false,year-round
