ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
dr-jessica-bernardy-nd-naturopathic-doctor,"Dr. Jessica Bernardy, ND - Naturopathic Doctor","Dr. Jessica Bernardy, ND - Naturopathic Doctor is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"736 Chestnut St suite f, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c1I4KeKwPfBbz2sx9k7scz88_sCeWgbqWf1W8GrZ1rVeVPMwlqWmvyTxBYi35Cj4-8dCf7lY1mFu7ougCVsz0eOLv-1o6cNnIl2wQoR56G7EVc75Bo9S7yredlXcQRQRTNwqRITOD9Nu5UEOXFe1Si1M0pNdlZnoo7fcCN7I5VLWasHfWqIHI3yVvIU2etSY7_tzn0_mD8OK2aNigkNZk8V1iMD79UaZUV81myQFc_G8a1Gm59hFPLiHza1uhcS7bM1NmBUOvm-ZagnP_6NCfM2Ms6r9-whk8yyv6xciaJag&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9760372,-122.0294796,Santa Cruz,Santa Cruz,,(509) 426-4594,http://www.drjessica-nd.com/,,,45-60 minutes,Monday: 9:00 AM – 3:00 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 3:00 PM; Thursday: 9:00 AM – 5:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.5,15,"Dr. Jessica Bernardy, ND - Naturopathic Doctor - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",dr-jessica-bernardy-nd-naturopathic-doctor,Published,Google Places,,,1-on-1 sessions,false,year-round
ivy-wellness-center,Ivy Wellness Center,"Ivy Wellness Center is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"612 Frederick St, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dnGW4Y-XKyIjxzaL-1kb1xkuGBgcORuZP-rZ7lvnuHmrxAZEFpVtB35ZgQ5qAGQsXPzZ__wYcjCrmzQybyl65jiw55tBAlkAVfik8oF_VMDUKDnEcs2Yk6AB91JpvoASUEZ_-S9wHrGaGuZoSGxlEGlvy1hiIyie6UvKwDWSAm_xLf1x_VjZuG_3kVKxRFubduLBBcYgVOCVDYQFzySVL04ELOPWeg_Lr31O7_tQ3Dm9spWKz9UpA1VwrWtWsORL88SvoKiARG_wceJmQKzsD7YlVXxFz6Yd7198RkS0G6h1vOtYQURAv3ootk0V0wor--3Sk-hGvO8nOGFOC2snUrmTr8CNNrphLxSGdMMomcEfo7w2nnvR2Fn2ujC5c_geDCXxW7nwiWlfyznckXclwG-Mslsmvp8ipmYHqxbBbd261qAvLAJFpcSYjrVP7W&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9794331,-122.0041234,Santa Cruz,Santa Cruz,,(831) 426-5460,http://www.ivywellnesscenter.com/,,,45-60 minutes,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 12:00 – 3:00 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,13,"Ivy Wellness Center - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",ivy-wellness-center,Published,Google Places,,,1-on-1 sessions,false,year-round
light-craft-healing,Light Craft Healing,"Light Craft Healing is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"113 Wanda Ct, Santa Cruz, CA 95065, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cpQ4KUZTSKQNTjnf_fQ5OVa6Wk6-IIEb37jW7Ryiqxpguw2zSkv7Sjq9SXyB4MvbAE_-FPvMvozEH-3EQr_bWLC3YXDUa8sptsUFFmtGhUExEMyNl4QFZ1c7-kJ_8CltrRu1o0tXy27OAXCbiC-8ZgR7PD7VuKjhaN7aIFtkax2ZFEBBj-Wzbf3VaplXsX9b93iv-1VLcnbkLW6w3sCEVl7VhZdhWVqnd6L1tfXVdyCQMINDA6bfV3G1ji4ASY_3nv6xwEqgclVaCjUE6Kv30iG_l5Uc1HtrWpEOU0w8Oazg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9898375,-121.9969611,Santa Cruz,Santa Cruz,,(323) 474-7240,http://www.lightcrafthealing.com/,,,45-60 minutes,Monday: 11:00 AM – 6:00 PM; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: 11:00 AM – 6:00 PM,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,31,"Light Craft Healing - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",light-craft-healing,Published,Google Places,,,1-on-1 sessions,false,year-round
ellen-ohanlon-cht-cmmt-somatic-healing-arts-practi,Ellen O'Hanlon Cht. Cmmt. Somatic Healing Arts Practitioner,"Ellen O'Hanlon Cht. Cmmt. Somatic Healing Arts Practitioner is a wellness facility in Westside, Santa Cruz.",,Wellness Center,30,Indoor,"Wellness Center, 501 Mission St #100, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2csMXcumMdaUzy6g7Fs8lKETqrqEOO7f7FEz7T6tpcb52E7F59dR2MRAluSDROqhTjqzquMbcNP6yWex26HRbAYKiRbbIfS5-Jk7xdk8JQtr5ue7h1EcG_8nEULrZnwE_18MZoTo8SXXa6vD1idISotAZdNCqiWRhtEPc7iwgR8xF1XZb_asKJsn10KaQDoLnTGwYAqkM0Cts9h7WgXbVGl5TXFGCf2JNTaR1ns_uAmkNPOro8iVibCCiuSIHvA3aK_ezp3iltVTtXY_T2PWHpeeFaIyuKoT4JPQNmjzwVicA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.975154,-122.0331208,Westside,Santa Cruz,,(831) 252-4325,http://www.healingartmatters.com/,,,45-60 minutes,Monday: Closed; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,9,"Ellen O'Hanlon Cht. Cmmt. Somatic Healing Arts Practitioner - Wellness Center in Westside, Santa Cruz. Professional wellness services.","wellness center, wellness, westside, santa cruz, fitness, health",ellen-ohanlon-cht-cmmt-somatic-healing-arts-practi,Published,Google Places,,,1-on-1 sessions,false,year-round
santa-cruz-mountain-reiki,Santa Cruz Mountain Reiki,"Santa Cruz Mountain Reiki is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"8310 Fremont Ave, Ben Lomond, CA 95005, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ckpOprlIPeCysbXyHFmjL-9uDI4lj97JhjZ-8AV6ZSjvNRXKoMWuVF6sqTeoyxzFRXfz067xahB9GSGuGL79T2U65HJt_15Fo3KhRCHpdIV0MVraDxMNzFlKB7RT5Ox_59Bt_WCv3UFu5AkL6KlPdycHhQLcN8frRu8uRv63MjDYWyBiiNd_1kb7ySNeURmPqLZ1P9pvp7kAi89PfFMUhKMD11s6ipOH-UUV6uXXBv9TDCR85SH9hQy-FT4dWlMnUnCCRQfCpVnth8DrwY9luthHTDnbADLAwYtLXBqH8-sw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,37.0771148,-122.0809997,Santa Cruz,Santa Cruz,,(831) 508-0790,https://www.santacruzmountainreiki.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15071205245717444180,,,45-60 minutes,Monday: 6:30 – 8:30 PM; Tuesday: 6:30 – 8:30 PM; Wednesday: 6:30 – 8:30 PM; Thursday: 6:30 – 8:30 PM; Friday: 6:30 – 8:30 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: 9:00 AM – 4:00 PM,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,10,"Santa Cruz Mountain Reiki - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",santa-cruz-mountain-reiki,Published,Google Places,,,1-on-1 sessions,false,year-round
life-spirit-healing-with-adora,Life Spirit Healing with Adora,"Life Spirit Healing with Adora is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"2591 Mattison Ln, Santa Cruz, CA 95062, USA",,36.9813113,-121.975175,Santa Cruz,Santa Cruz,,(831) 566-9678,http://lifespirithealing.com/,,,45-60 minutes,Monday: 12:30 – 8:00 PM; Tuesday: 1:00 – 8:00 PM; Wednesday: 1:30 – 8:00 PM; Thursday: 1:00 – 8:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.8,8,"Life Spirit Healing with Adora - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",life-spirit-healing-with-adora,Published,Google Places,,,1-on-1 sessions,false,year-round
montero-healing-arts,Montero Healing Arts,"Montero Healing Arts is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"230 Chilverton St Apt A, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c0PT2NIdLB-aJaKF3_15eJN47AQOmpXpLQza0bVsEO-oGOsmuxO76QdSqeymAsh95ODNCbveW3HnND6yMRT7kGyNG-iOMg-4qGaEnDBaiOERbaJFwZBJuvRxEgGS1azVCeQmfOJKz92H2JXwUtxo1669N18LTUaTXNIz1fC2qOsQ1SQi7KNevAilucYdHfIHB8YF_OIXr7--HiJCNShD5NAzHLdOvSaZkYk51QpQBgtRTHcuinmcGHCFqW3drlnQpomPTFrt3hMmg7KDgyvs4oVIlXQKJELsNINji-OlVUvQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9864026,-122.0092938,Santa Cruz,Santa Cruz,,(831) 588-5424,http://monterohealingarts.com/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,25,"Montero Healing Arts - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",montero-healing-arts,Published,Google Places,,,1-on-1 sessions,false,year-round
wisdom-healing-tarot,Wisdom Healing Tarot,"Wisdom Healing Tarot is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"1125 Pacific Ave, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eSxpZco4fKkNZMRsqTScpXp0YOfJSj8MOgFzEkTVF7sE386Dlw2jQVxrAlt91JQFSEWR3t3FXdQxNw7FcqjrbwEeO9F3DlsxwTEICQQMHVW2QwMsVmfPyPLqxE228xlXPBF-_A5fOHobrjU4OE_lwTr9lOjMdMQXTOwSBpnQnKoIC0QSIo6r4b4Ix6K_CN06bSOfA-KVLRAFm8aXKSulNAXAV0hhc702fRvB5e5UW320SDF1GR942pqSDO5EiY1wDSOrYPJnJrPHyVbIRQmmUp8I-K5uH2WppbT3jrwd5KNQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9724261,-122.0258993,Santa Cruz,Santa Cruz,,(831) 239-0877,,,,45-60 minutes,Monday: 12:00 – 8:00 PM; Tuesday: 12:00 – 8:00 PM; Wednesday: 12:00 – 8:00 PM; Thursday: Closed; Friday: 12:00 – 8:00 PM; Saturday: 5:00 – 9:00 PM; Sunday: 12:00 – 8:00 PM,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.8,29,"Wisdom Healing Tarot - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",wisdom-healing-tarot,Published,Google Places,,,1-on-1 sessions,false,year-round
mountainflower-path,Mountainflower Path,"Mountainflower Path is a wellness facility in Westside, Santa Cruz.",,Wellness Center,30,Indoor,"520 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eZBdvu5Wcil24yUKrIsbk-jmLlY-Xc4LaWVJenQtN7KBcx-0r_99tFxApX7KJmuddj4jmT3OHNDdT93vzYXQvOq879XUcW6aKfHGEzFfQDV0aymwDD20XWhxxnPeYD9ggSFv9baXKIyCJlkHa7kuVWZJmODzOAddd4IwAtWpm9wT3R62zLgn7eBDN8ZaM5VSDBr_PM4Lza-kgsAzvKKj7EaeOEuLr5zEfEVqpO96-gtrxnPs-TD2TVGQ9ZNwgwfPLi5N-zuTJJasqkQb4QOne02s8SqbVdk1AeEqt5T8w&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9751522,-122.0339557,Westside,Santa Cruz,,(408) 220-5912,http://www.mountainflowerpath.com/,,,45-60 minutes,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,10,"Mountainflower Path - Wellness Center in Westside, Santa Cruz. Professional wellness services.","wellness center, wellness, westside, santa cruz, fitness, health",mountainflower-path,Published,Google Places,,,1-on-1 sessions,false,year-round
healthy-dragon-healing-arts,Healthy Dragon Healing Arts,Healthy Dragon Healing Arts is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"320 River St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c2r6ohMLwPtWZ94lkhAQ7kyySBsa3gpTsWdzjAdBFqC5U3gumN48DOus5XxDPHRv2R6qcdeZJWMhHAHcdIcQHl2DP7xHC2xNZcFWbApj-471QQ5g-DptwJyfjgOttdDvgtAIPU-O4pB5l_qP2e3NZIck86M5AFVMX_UBPlpJcLKUFinVkVAActhRJsfn0XajezgEYoI-eAHniXDdz_z65VuEIQSwPrHac3GLdtk7OyObsufB0M_o3drJ8Ze9eSaWIh6T_C6qhah21Zul-nIgOWNnITSl71skXb0g4WMZgkvw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.981103,-122.0287162,Santa Cruz,Santa Cruz,,,http://healthydragon.org/,,,45-60 minutes,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 10:00 AM – 3:00 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,5,3,"Healthy Dragon Healing Arts - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",healthy-dragon-healing-arts,Published,Google Places,,,1-on-1 sessions,true,year-round
kayla-garnet-rose-phd,"Kayla Garnet Rose, PhD.","Kayla Garnet Rose, PhD. is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"325 Walk Cir, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ejIS-cvdzDsiZ6t6XPCUT_RJCE2_-mW2UkcdWtn9rEQR3rcmJ9GIy63ovzqbmsxBA86krlqPbxCF9bsm_bInQXn8rfhJ9lfyqcTTBjZQ6SbfdGcSYfbMVKXoIdqnQBhTErxi3-I08kpBBRQMjeCsYFGpSMQSOg2sp1lYi5555gL7E3_PbFLen-S9kO5FtgNqwxc8QcwJHobSEz8l1cE12VPqCjMGLrL3MOj8D5mC7Djpg-mHhjKyzy3lh8FnmnAZfY86WKaSFI_PQOM_DjydDWHYcS0bKGgq7tXzdB7Zi-hQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9610303,-122.0381594,Santa Cruz,Santa Cruz,,,http://www.kaylagarnetrose.com/,,,45-60 minutes,Monday: 10:00 AM – 4:00 PM; Tuesday: 10:00 AM – 4:00 PM; Wednesday: Closed; Thursday: 10:00 AM – 4:00 PM; Friday: 10:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,10,"Kayla Garnet Rose, PhD. - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",kayla-garnet-rose-phd,Published,Google Places,,,1-on-1 sessions,false,year-round
merciful-heavens-thetahealing-lynda-chaikin,Merciful Heavens ThetaHealing - Lynda Chaikin,"Merciful Heavens ThetaHealing - Lynda Chaikin is a wellness facility in Aptos, Santa Cruz.",,Wellness Center,30,Indoor,"8065 Aptos St, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2d-_C-RmYF7gyeS2J2qGPChhjOVTuBg5H1eFK2BrqmLN4eqXntRPYor8n0d4GPfXxATtAbVI5sBP1m_3EBJHReVQSt7Ewyjtg3kuRod0aE2UWcO9RmJ4TUp7gqEzd5vkm6AAIFvX0rYQ_nlIqoaOiDz2HmQG1iI0qO75PqqFsS6usmp92cjj0Y4VlBMWQU7Ntjg6XVO6EYwf5Qi9goKXqWmOgqFB7imeEUUiaT2Er3O_RQPLpUcJwjJ8B6ihHI3vgiMogbkbtgWFO1x0aEM49x1XzYizaGbV2_3b3wyTfuvxg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9765181,-121.8989645,Aptos,Santa Cruz,,(831) 431-0677,http://mercifulheavensthetahealing.com/,,,45-60 minutes,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 4:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 4:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,12,"Merciful Heavens ThetaHealing - Lynda Chaikin - Wellness Center in Aptos, Santa Cruz. Professional wellness services.","wellness center, wellness, aptos, santa cruz, fitness, health",merciful-heavens-thetahealing-lynda-chaikin,Published,Google Places,,,1-on-1 sessions,false,year-round
ancient-wisdom-healing-services,Ancient Wisdom Healing Services,"Ancient Wisdom Healing Services is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"402 Ingalls St # 10, Santa Cruz, CA 95060, USA",,36.9590474,-122.0485271,Santa Cruz,Santa Cruz,,(831) 334-1634,,,,45-60 minutes,,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,,,"Ancient Wisdom Healing Services - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",ancient-wisdom-healing-services,Published,Google Places,,,1-on-1 sessions,false,year-round
ruthie-yarme,Ruthie Yarme,"Ruthie Yarme is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"412 Cedar St # A, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fZ8QGb7E3VQApkM5xTJCBwPbVONDztEtyVf8OdRl4kW5vsgysb9O1VqSR2O_-549Zi95qT5izvgS8UZOeMsXDcrDwyRzmOjLAa99XVUpHBvc675qqreGplX-uv7IhuA2K3UgIcjufXvWAnXXqUgltbu8NZp9saouEKAo41i3S_3s_wGoapLGV1MDbGlmslle8GBs1tGQNKDELXC0yssC8N9EIK09mD3qzSnLsISzF0h31SA308Z4wi66W130CtpTeMOXChS6vaCaern4-VkMFSCMou6wgjNAjy3s1MSExnEw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.970452,-122.026319,Santa Cruz,Santa Cruz,,(831) 246-4491,http://transitionsenergy.com/,,,45-60 minutes,Monday: 12:30 – 5:00 PM; Tuesday: 2:00 – 5:00 PM; Wednesday: Closed; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,6,"Ruthie Yarme - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",ruthie-yarme,Published,Google Places,,,1-on-1 sessions,false,year-round
enlighten-bodywork-healing-studio,Enlighten Bodywork & Healing Studio,Enlighten Bodywork & Healing Studio offers professional massage therapy in Aptos. Reasonably priced massage services.,,Massage,80,Indoor,"9053 Soquel Dr Suite 101, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dAJO-5jbPzFNQTTL6ZHT3mx06eZnTOA2Tane-TdpzkZxyyR-gNR9fvAeupRruRTFJ5yU7vUF5KTP-fgHEsrMakHRv4yCz4A4Uusj7ncC3RjNxBS1arIGl9Yx_L-ATFFgGz93MUUB_NZsk4fJ4d0hOJed_zb3WvoPwvOX8LhjHXVjiDe4aS-N2ZE9No8i9eE5iZ5GuZZG9D5UAkft6kXckvJevDsFIiBRqsN6PB1HlCfKiR6KDThyJX0QB_j27e8JsrsWCcOhnzYRMCZvZKZLfHOIkMyYz8Q8D6v5W17-A2SA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9763817,-121.8908471,Aptos,Santa Cruz,,(831) 334-3001,http://www.enlightenaptos.com/,,,60-90 minutes,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: Closed; Saturday: Closed; Sunday: 12:00 – 6:00 PM,,,"wellness,health,fitness,self-care,massage,relaxation,stress-relief,bodywork,therapeutic,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,12,"Enlighten Bodywork & Healing Studio - Massage in Aptos, Santa Cruz. Professional wellness services.","massage, wellness, aptos, santa cruz, fitness, health",enlighten-bodywork-healing-studio,Published,Google Places,,,1-on-1 sessions,true,year-round
dr-christina-sabella-source-code-wellness-daom-acu,"Dr. Christina Sabella, Source Code Wellness, DAOM, Acupuncture and Life Coaching","Dr. Christina Sabella, Source Code Wellness, DAOM, Acupuncture and Life Coaching offers acupuncture and traditional Chinese medicine in Soquel. Licensed practitioners.",,Acupuncture,75,Indoor,"526 Soquel Ave # D, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e0Tck-6GGiOs0QYeUYa39Anwrdiz5yCEeipDNipvMc5hdYh5q_P0vTzscMMA9uE-R-gsOzeR9CEhAdxR3GwsRTLJm3pDcrmyxOJhPnlUSxeg02n-MxboqrN8pm3mOportEN15aPqg_pmVmzxJ4GQrGMzYTtv4weWQJdFsHMYBD0gJSEgox-bIAwNhYdm_BreLIlWi689MLgbX9dZuoCrD2-VY2ehB1H8eJiFwJJn-LBHdX-EOkv-FUcgb1u-gB_c9tgwmo-GsIjf3mok1EwJUygTuY24Gz1y4Twe9-1OaoTw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9756607,-122.0171309,Soquel,Santa Cruz,,(925) 989-0150,https://www.sourcecodewellness.com/,,,45-60 minutes,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: Closed; Friday: 9:00 AM – 12:00 PM; Saturday: Closed; Sunday: 1:00 – 6:00 PM,,,"wellness,health,fitness,self-care,acupuncture,holistic,pain-relief,traditional-medicine,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,4,"Dr. Christina Sabella, Source Code Wellness, DAOM, Acupuncture and Life Coaching - Acupuncture in Soquel, Santa Cruz. Professional wellness services.","acupuncture, wellness, soquel, santa cruz, fitness, health",dr-christina-sabella-source-code-wellness-daom-acu,Published,Google Places,,,1-on-1 sessions,false,year-round
